sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S204000,P091,Keyboard,8.0,61.6,492.8,2023-01-01 00:00:00,Central
S204001,P039,Speaker,6.0,52.71,316.26,2023-01-01 00:01:00,Southwest
S204002,P004,Desk Lamp,2.0,32.63,65.26,2023-01-01 00:02:00,West
S204003,P099,External Hard Drive,2.0,52.15,104.3,2023-01-01 00:03:00,Southwest
S204004,P078,Memory Card,6.0,19.21,115.26,2023-01-01 00:04:00,Northwest
S204005,P081,Printer,3.0,12.94,38.82,2023-01-01 00:05:00,West
S204006,P019,Keyboard,8.0,74.09,592.72,2023-01-01 00:06:00,South
S204007,P019,Keyboard,2.0,74.09,148.18,2023-01-01 00:07:00,West
S204008,P096,Headphones,2.0,40.98,81.96,2023-01-01 00:08:00,Northwest
S204009,P078,Memory Card,5.0,19.21,96.05000000000001,2023-01-01 00:09:00,Southwest
S204010,P092,Monitor,1.0,31.31,31.31,2023-01-01 00:10:00,East
S204011,P076,RAM,5.0,59.41,297.04999999999995,2023-01-01 00:11:00,West
S204012,P092,RAM,3.0,73.51,220.53000000000003,2023-01-01 00:12:00,South
S204013,P078,Smartphone,9.0,71.88,646.92,2023-01-01 00:13:00,Northwest
S204014,P091,Memory Card,1.0,17.21,17.21,2023-01-01 00:14:00,Southeast
S204015,P096,Speaker,4.0,13.66,54.64,2023-01-01 00:15:00,Southwest
S204016,P034,Camera,4.0,61.47,245.88,2023-01-01 00:16:00,East
S204017,P071,Desk Lamp,2.0,86.66,173.32,2023-01-01 00:17:00,West
S204018,P094,Mouse,6.0,86.51,519.0600000000001,2023-01-01 00:18:00,East
S204019,P092,Monitor,6.0,31.31,187.85999999999999,2023-01-01 00:19:00,Southwest
S204020,P043,Power Supply,7.0,40.05,280.34999999999997,2023-01-01 00:20:00,Central
S204021,P036,Cooling Fan,8.0,63.54,508.32,2023-01-01 00:21:00,West
S204022,P048,External Hard Drive,9.0,54.23,488.07,2023-01-01 00:22:00,Northwest
S204023,P048,External Hard Drive,1.0,54.23,54.23,2023-01-01 00:23:00,South
S204024,P034,Camera,1.0,61.47,61.47,2023-01-01 00:24:00,Central
S204025,P073,Keyboard,5.0,88.35,441.75,2023-01-01 00:25:00,South
S204026,P093,Power Supply,5.0,87.66,438.29999999999995,2023-01-01 00:26:00,East
S204027,P043,Power Supply,1.0,40.05,40.05,2023-01-01 00:27:00,Northwest
S204028,P090,Case,5.0,62.27,311.35,,Northeast
S204029,P061,Graphics Card,7.0,24.77,,2023-01-01 00:29:00,East
S204030,P081,Laptop,6.0,5.64,33.839999999999996,2023-01-01 00:30:00,Southeast
S204031,P055,Office Chair,8.0,67.62,540.96,2023-01-01 00:31:00,Southwest
S204032,P079,Memory Card,9.0,19.07,171.63,2023-01-01 00:32:00,Northeast
S204033,P092,Motherboard,1.0,54.24,54.24,2023-01-01 00:33:00,West
S204034,P025,Power Supply,5.0,45.08,225.39999999999998,2023-01-01 00:34:00,Northwest
S204035,P081,Headphones,4.0,71.34,285.36,2023-01-01 00:35:00,West
S204036,P011,Motherboard,1.0,74.84,74.84,2023-01-01 00:36:00,Northeast
S204037,P095,Graphics Card,1.0,7.4,7.4,2023-01-01 00:37:00,East
S204038,P004,Desk Lamp,2.0,32.63,65.26,2023-01-01 00:38:00,Northwest
S204039,P094,Mouse,2.0,86.51,173.02,2023-01-01 00:39:00,Central
S204040,P077,Speaker,7.0,42.61,298.27,2023-01-01 00:40:00,Southeast
S204041,P091,Keyboard,1.0,61.6,61.6,2023-01-01 00:41:00,Southeast
S204042,P092,RAM,1.0,73.51,73.51,2023-01-01 00:42:00,Northeast
S204043,P087,Router,2.0,79.53,159.06,2023-01-01 00:43:00,Northeast
S204044,P084,Cooling Fan,8.0,18.61,148.88,2023-01-01 00:44:00,West
