sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S000000,P092,RAM,2.0,73.51,147.02,2021-01-01 00:00:00,Northwest
S000001,P048,Case,1.0,13.81,13.81,2021-01-01 00:01:00,Northeast
S000002,P096,Charger,7.0,55.81,390.67,2021-01-01 00:02:00,Northwest
S000003,P069,Processor,7.0,81.55,570.85,2021-01-01 00:03:00,South
S000004,P069,Processor,1.0,81.55,81.55,2021-01-01 00:04:00,Central
S000005,P061,Smartwatch,9.0,5.91,53.19,2021-01-01 00:05:00,Central
S000006,P080,Headphones,6.0,46.69,280.14,2021-01-01 00:06:00,East
S000007,P061,Cooling Fan,3.0,22.48,67.44,2021-01-01 00:07:00,East
S000008,P038,Router,9.0,41.42,372.78000000000003,2021-01-01 00:08:00,Central
S000009,P099,External Hard Drive,5.0,52.15,260.75,2021-01-01 00:09:00,West
S000010,P043,Power Supply,5.0,40.05,200.25,2021-01-01 00:10:00,West
S000011,P064,USB Flash Drive,1.0,55.16,55.16,2021-01-01 00:11:00,Northwest
S000012,P064,USB Flash Drive,3.0,55.16,165.48,2021-01-01 00:12:00,North
S000013,P066,External Hard Drive,6.0,89.28,535.6800000000001,2021-01-01 00:13:00,Southwest
S000014,P030,Headphones,8.0,53.25,426.0,2021-01-01 00:14:00,Northeast
S000015,P010,Memory Card,8.0,29.2,233.6,2021-01-01 00:15:00,Northeast
S000016,P007,Charger,2.0,56.55,113.1,2021-01-01 00:16:00,East
S000017,P099,External Hard Drive,4.0,52.15,208.6,2021-01-01 00:17:00,North
S000018,P084,Cooling Fan,3.0,18.61,55.83,2021-01-01 00:18:00,Central
S000019,P064,USB Flash Drive,1.0,55.16,55.16,2021-01-01 00:19:00,North
S000020,P031,Printer,4.0,30.94,123.76,2021-01-01 00:20:00,Northeast
S000021,P069,External Hard Drive,3.0,6.56,19.68,2021-01-01 00:21:00,East
S000022,P044,Laptop,3.0,21.88,65.64,2021-01-01 00:22:00,West
S000023,P047,Tablet,3.0,77.22,231.66,2021-01-01 00:23:00,East
S000024,P090,Case,4.0,62.27,249.08,2021-01-01 00:24:00,Southwest
S000025,P061,Smartwatch,6.0,5.91,35.46,2021-01-01 00:25:00,North
S000026,P093,Power Supply,2.0,87.66,175.32,2021-01-01 00:26:00,Northwest
S000027,P094,Mouse,8.0,86.51,692.08,2021-01-01 00:27:00,North
S000028,P058,RAM,6.0,32.4,194.39999999999998,2021-01-01 00:28:00,South
S000029,P091,Keyboard,4.0,61.6,246.4,2021-01-01 00:29:00,West
S000030,P048,Case,4.0,13.81,55.24,2021-01-01 00:30:00,Northeast
S000031,P096,Charger,1.0,55.81,55.81,2021-01-01 00:31:00,South
S000032,P046,Camera,7.0,93.21,652.4699999999999,2021-01-01 00:32:00,East
S000033,P068,Office Chair,4.0,69.89,279.56,2021-01-01 00:33:00,North
S000034,P064,USB Flash Drive,7.0,55.16,386.12,2021-01-01 00:34:00,Northeast
S000035,P063,Office Chair,6.0,86.83,520.98,2021-01-01 00:35:00,Northwest
S000036,P073,Keyboard,2.0,88.35,176.7,2021-01-01 00:36:00,South
S000037,P076,RAM,4.0,59.41,237.64,2021-01-01 00:37:00,East
S000038,P076,RAM,4.0,59.41,237.64,2021-01-01 00:38:00,Northwest
S000039,P086,Charger,8.0,83.22,665.76,2021-01-01 00:39:00,Northwest
S000040,P007,Charger,9.0,56.55,508.95,2021-01-01 00:40:00,Southeast
S000041,P011,Camera,5.0,82.36,411.8,2021-01-01 00:41:00,North
S000042,P010,Memory Card,8.0,29.2,233.6,2021-01-01 00:42:00,Northeast
S000043,P061,Smartwatch,9.0,5.91,53.19,2021-01-01 00:43:00,Central
S000044,P001,Camera,5.0,67.13,335.65,2021-01-01 00:44:00,Southeast
S000045,P011,Camera,2.0,82.36,164.72,2021-01-01 00:45:00,Central
S000046,P081,Printer,6.0,12.94,77.64,2021-01-01 00:46:00,Northwest
S000047,P067,Office Chair,1.0,62.64,62.64,2021-01-01 00:47:00,Northwest
S000048,P010,Desk Lamp,4.0,75.29,301.16,2021-01-01 00:48:00,Southwest
S000049,P077,Speaker,7.0,42.61,298.27,2021-01-01 00:49:00,Northwest
S000050,P081,Laptop,4.0,5.64,22.56,2021-01-01 00:50:00,North
S000051,P010,Mouse,1.0,83.66,83.66,2021-01-01 00:51:00,East
S000052,P039,Monitor,4.0,98.24,392.96,2021-01-01 00:52:00,North
S000053,P013,Smartwatch,7.0,97.97,685.79,2021-01-01 00:53:00,North
S000054,P045,Laptop,6.0,16.25,97.5,2021-01-01 00:54:00,Southwest
S000055,P045,Laptop,2.0,16.25,32.5,2021-01-01 00:55:00,Central
S000056,P038,Router,8.0,41.42,331.36,2021-01-01 00:56:00,North
S000057,P092,Monitor,4.0,31.31,125.24,2021-01-01 00:57:00,South
S000058,P057,Mouse,5.0,63.01,315.05,2021-01-01 00:58:00,North
S000059,P011,USB Flash Drive,8.0,84.94,679.52,2021-01-01 00:59:00,Southwest
S000060,P065,Processor,1.0,77.36,77.36,2021-01-01 01:00:00,Northeast
S000061,P091,Keyboard,4.0,61.6,246.4,2021-01-01 01:01:00,East
S000062,P019,Keyboard,6.0,74.09,444.54,2021-01-01 01:02:00,Southwest
S000063,P057,Processor,7.0,11.26,78.82,2021-01-01 01:03:00,North
S000064,P030,Headphones,7.0,53.25,372.75,2021-01-01 01:04:00,Northeast
S000065,P081,Printer,8.0,12.94,103.52,2021-01-01 01:05:00,North
S000066,P036,Smartphone,5.0,53.28,266.4,2021-01-01 01:06:00,Southwest
S000067,P010,Memory Card,8.0,29.2,233.6,2021-01-01 01:07:00,Northeast
S000068,P091,Graphics Card,3.0,59.5,178.5,2021-01-01 01:08:00,Northwest
S000069,P001,Camera,1.0,67.13,67.13,2021-01-01 01:09:00,Central
S000070,P077,Speaker,2.0,42.61,85.22,2021-01-01 01:10:00,Central
S000071,P015,Router,7.0,71.26,498.82000000000005,2021-01-01 01:11:00,East
S000072,P084,Cooling Fan,6.0,18.61,111.66,2021-01-01 01:12:00,Central
S000073,P046,Camera,5.0,93.21,466.04999999999995,2021-01-01 01:13:00,North
S000074,P061,Graphics Card,9.0,24.77,222.93,2021-01-01 01:14:00,Southwest
S000075,P045,Laptop,8.0,16.25,130.0,2021-01-01 01:15:00,South
S000076,P086,Charger,9.0,83.22,748.98,2021-01-01 01:16:00,Southeast
S000077,P068,Office Chair,7.0,69.89,489.23,2021-01-01 01:17:00,Central
S000078,P092,Monitor,2.0,31.31,62.62,2021-01-01 01:18:00,South
S000079,P066,External Hard Drive,5.0,89.28,446.4,2021-01-01 01:19:00,North
S000080,P057,Processor,9.0,11.26,101.34,2021-01-01 01:20:00,Northeast
S000081,P077,Smartwatch,6.0,30.65,183.89999999999998,2021-01-01 01:21:00,South
S000082,P081,Laptop,2.0,5.64,11.28,2021-01-01 01:22:00,Southwest
S000083,P085,Motherboard,7.0,92.32,646.24,2021-01-01 01:23:00,South
S000084,P047,Printer,3.0,53.17,159.51,2021-01-01 01:24:00,Northwest
S000085,P085,Motherboard,8.0,92.32,738.56,2021-01-01 01:25:00,North
S000086,P048,Case,6.0,13.81,82.86,2021-01-01 01:26:00,North
S000087,P093,Monitor,8.0,8.44,67.52,2021-01-01 01:27:00,East
S000088,P086,Smartphone,7.0,60.55,423.84999999999997,2021-01-01 01:28:00,North
S000089,P042,Tablet,7.0,26.68,186.76,2021-01-01 01:29:00,Southeast
S000090,P064,Monitor,4.0,64.39,257.56,2021-01-01 01:30:00,East
S000091,P078,Memory Card,4.0,19.21,76.84,2021-01-01 01:31:00,Southeast
S000092,P093,Power Supply,5.0,87.66,438.29999999999995,2021-01-01 01:32:00,Northeast
S000093,P068,Office Chair,5.0,69.89,349.45,2021-01-01 01:33:00,Central
