sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S162000,P011,USB Flash Drive,6.0,84.94,509.64,2023-01-01 00:00:00,Southwest
S162001,P044,Laptop,4.0,21.88,87.52,2023-01-01 00:01:00,Northwest
S162002,P086,Charger,2.0,83.22,166.44,2023-01-01 00:02:00,Northwest
S162003,P064,Monitor,4.0,64.39,257.56,2023-01-01 00:03:00,North
S162004,P055,Office Chair,1.0,67.62,67.62,2023-01-01 00:04:00,Southeast
S162005,P038,Router,4.0,41.42,165.68,2023-01-01 00:05:00,Northeast
S162006,P094,Mouse,5.0,86.51,432.55,2023-01-01 00:06:00,Southeast
S162007,P082,Router,5.0,73.65,368.25,2023-01-01 00:07:00,Central
S162008,P028,Processor,5.0,6.13,30.65,2023-01-01 00:08:00,Central
S162009,P012,USB Flash Drive,5.0,10.06,50.300000000000004,2023-01-01 00:09:00,West
S162010,P087,Power Supply,4.0,53.19,212.76,2023-01-01 00:10:00,Northwest
S162011,P081,Headphones,5.0,71.34,356.70000000000005,2023-01-01 00:11:00,Southeast
S162012,P064,Monitor,2.0,64.39,128.78,2023-01-01 00:12:00,Southeast
S162013,P007,Charger,6.0,56.55,339.29999999999995,2023-01-01 00:13:00,Southwest
S162014,P042,Case,5.0,9.47,47.35,2023-01-01 00:14:00,South
S162015,P048,External Hard Drive,2.0,54.23,108.46,2023-01-01 00:15:00,Northwest
S162016,P047,Printer,2.0,53.17,106.34,2023-01-01 00:16:00,West
S162017,P011,Camera,5.0,82.36,411.8,2023-01-01 00:17:00,South
S162018,P028,Processor,7.0,6.13,42.91,2023-01-01 00:18:00,East
S162019,P094,Motherboard,5.0,58.66,293.29999999999995,2023-01-01 00:19:00,Central
S162020,P077,Smartwatch,1.0,30.65,30.65,2023-01-01 00:20:00,Southeast
S162021,P086,Smartphone,7.0,60.55,423.84999999999997,2023-01-01 00:21:00,Southwest
S162022,P094,Motherboard,6.0,58.66,351.96,2023-01-01 00:22:00,South
S162023,P096,Charger,2.0,55.81,111.62,2023-01-01 00:23:00,Southeast
S162024,P046,Camera,1.0,93.21,93.21,2023-01-01 00:24:00,Northeast
S162025,P082,Router,9.0,73.65,662.85,2023-01-01 00:25:00,North
S162026,P028,Processor,6.0,6.13,36.78,2023-01-01 00:26:00,North
S162027,P092,Motherboard,5.0,54.24,271.2,2023-01-01 00:27:00,Southeast
S162028,P010,Memory Card,2.0,29.2,58.4,2023-01-01 00:28:00,East
S162029,P011,Motherboard,7.0,74.84,523.88,2023-01-01 00:29:00,Southeast
S162030,P093,Power Supply,9.0,87.66,788.9399999999999,2023-01-01 00:30:00,Southwest
S162031,P092,RAM,4.0,73.51,294.04,2023-01-01 00:31:00,West
S162032,P091,Memory Card,9.0,17.21,154.89000000000001,2023-01-01 00:32:00,South
S162033,P061,Smartwatch,6.0,5.91,35.46,2023-01-01 00:33:00,Southwest
S162034,P025,Power Supply,9.0,45.08,405.71999999999997,2023-01-01 00:34:00,East
S162035,P036,Smartphone,6.0,53.28,319.68,2023-01-01 00:35:00,South
S162036,P080,Smartphone,6.0,97.09,582.54,2023-01-01 00:36:00,North
S162037,P077,Speaker,2.0,42.61,85.22,2023-01-01 00:37:00,Central
S162038,P090,Case,9.0,62.27,560.4300000000001,2023-01-01 00:38:00,North
S162039,P047,Printer,3.0,53.17,159.51,2023-01-01 00:39:00,Central
S162040,P092,Monitor,6.0,31.31,187.85999999999999,2023-01-01 00:40:00,South
S162041,P079,Memory Card,9.0,19.07,171.63,2023-01-01 00:41:00,West
S162042,P068,Office Chair,8.0,69.89,559.12,2023-01-01 00:42:00,Central
S162043,P042,Case,7.0,9.47,66.29,2023-01-01 00:43:00,Central
S162044,P048,Case,9.0,13.81,124.29,2023-01-01 00:44:00,North
S162045,P001,Camera,8.0,67.13,537.04,2023-01-01 00:45:00,East
S162046,P043,Power Supply,1.0,40.05,40.05,2023-01-01 00:46:00,East
S162047,P064,Monitor,8.0,64.39,515.12,2023-01-01 00:47:00,East
S162048,P076,RAM,2.0,59.41,118.82,2023-01-01 00:48:00,Northeast
S162049,P092,Motherboard,4.0,54.24,216.96,2023-01-01 00:49:00,Southeast
S162050,P035,Smartwatch,7.0,10.02,70.14,2023-01-01 00:50:00,West
S162051,P068,Office Chair,3.0,69.89,209.67000000000002,2023-01-01 00:51:00,South
S162052,P094,Mouse,9.0,86.51,778.59,2023-01-01 00:52:00,Central
S162053,P085,Motherboard,1.0,92.32,92.32,2023-01-01 00:53:00,West
S162054,P057,Processor,4.0,11.26,45.04,2023-01-01 00:54:00,Central
S162055,P003,Printer,3.0,73.34,220.02,2023-01-01 00:55:00,East
S162056,P057,Mouse,3.0,63.01,189.03,2023-01-01 00:56:00,Southeast
S162057,P012,Cooling Fan,2.0,77.17,154.34,2023-01-01 00:57:00,Northeast
S162058,P087,Desk Lamp,9.0,50.93,458.37,2023-01-01 00:58:00,Northwest
S162059,P038,Router,2.0,41.42,82.84,2023-01-01 00:59:00,Southwest
S162060,P076,RAM,1.0,59.41,59.41,2023-01-01 01:00:00,South
S162061,P038,Router,6.0,41.42,248.52,2023-01-01 01:01:00,Northeast
S162062,P068,Office Chair,5.0,69.89,349.45,2023-01-01 01:02:00,West
S162063,P057,Mouse,5.0,63.01,315.05,2023-01-01 01:03:00,South
S162064,P087,Router,6.0,79.53,477.18,2023-01-01 01:04:00,West
S162065,P007,USB Flash Drive,3.0,35.19,105.57,2023-01-01 01:05:00,Southwest
S162066,P068,Office Chair,4.0,69.89,279.56,2023-01-01 01:06:00,Northwest
S162067,P096,Speaker,3.0,13.66,40.980000000000004,2023-01-01 01:07:00,South
S162068,P057,Mouse,9.0,63.01,567.09,2023-01-01 01:08:00,Central
S162069,P090,Mouse,4.0,17.99,71.96,2023-01-01 01:09:00,Southwest
S162070,P042,Tablet,9.0,26.68,240.12,2023-01-01 01:10:00,South
S162071,P042,Case,7.0,9.47,66.29,2023-01-01 01:11:00,West
S162072,P093,Monitor,8.0,8.44,67.52,2023-01-01 01:12:00,East
S162073,P031,Printer,2.0,30.94,61.88,2023-01-01 01:13:00,North
S162074,P099,Laptop,4.0,73.65,294.6,2023-01-01 01:14:00,Southwest
S162075,P080,Smartphone,6.0,97.09,582.54,2023-01-01 01:15:00,Southwest
S162076,P040,Charger,8.0,93.89,751.12,2023-01-01 01:16:00,Southwest
S162077,P077,Smartwatch,3.0,30.65,91.94999999999999,2023-01-01 01:17:00,Northwest
S162078,P096,Headphones,1.0,40.98,40.98,2023-01-01 01:18:00,Northeast
S162079,P091,Keyboard,3.0,61.6,184.8,2023-01-01 01:19:00,East
S162080,P061,Cooling Fan,2.0,22.48,44.96,2023-01-01 01:20:00,Northwest
S162081,P087,Power Supply,1.0,53.19,53.19,2023-01-01 01:21:00,West
S162082,P057,Processor,,11.26,90.08,2023-01-01 01:22:00,Southwest
S162083,P073,Keyboard,1.0,88.35,88.35,2023-01-01 01:23:00,Northwest
S162084,P035,Smartwatch,6.0,10.02,60.12,2023-01-01 01:24:00,Northwest
S162085,P092,Motherboard,1.0,54.24,54.24,2023-01-01 01:25:00,West
S162086,P099,Laptop,9.0,73.65,662.85,2023-01-01 01:26:00,West
S162087,P086,Smartphone,8.0,60.55,484.4,2023-01-01 01:27:00,East
S162088,P081,Headphones,1.0,71.34,71.34,2023-01-01 01:28:00,Northwest
S162089,P081,Headphones,3.0,71.34,214.02,2023-01-01 01:29:00,South
S162090,P038,Router,7.0,41.42,289.94,2023-01-01 01:30:00,Central
S162091,P048,Case,5.0,13.81,69.05,2023-01-01 01:31:00,North
S162092,P055,RAM,5.0,73.16,365.79999999999995,2023-01-01 01:32:00,South
S162093,P019,Keyboard,5.0,74.09,370.45000000000005,2023-01-01 01:33:00,Central
S162094,P064,USB Flash Drive,9.0,55.16,496.43999999999994,2023-01-01 01:34:00,East
