sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S186000,P084,Cooling Fan,6.0,18.61,111.66,2023-01-01 00:00:00,East
S186001,P001,Camera,1.0,67.13,67.13,2023-01-01 00:01:00,North
S186002,P011,Motherboard,2.0,74.84,149.68,2023-01-01 00:02:00,Southeast
S186003,P087,Desk Lamp,5.0,50.93,254.65,2023-01-01 00:03:00,North
S186004,P036,Smartphone,1.0,53.28,53.28,2023-01-01 00:04:00,Central
S186005,P004,Case,5.0,26.55,132.75,2023-01-01 00:05:00,East
S186006,P080,Smartphone,4.0,97.09,388.36,2023-01-01 00:06:00,North
S186007,P096,Headphones,7.0,40.98,286.85999999999996,2023-01-01 00:07:00,Northeast
S186008,P039,Tablet,9.0,92.91,836.1899999999999,2023-01-01 00:08:00,West
S186009,P011,Motherboard,5.0,74.84,374.20000000000005,2023-01-01 00:09:00,Southwest
S186010,P087,Desk Lamp,3.0,50.93,152.79,2023-01-01 00:10:00,North
S186011,P010,Memory Card,3.0,29.2,87.6,2023-01-01 00:11:00,Northeast
S186012,P004,Desk Lamp,7.0,32.63,228.41000000000003,2023-01-01 00:12:00,North
S186013,P039,Tablet,8.0,92.91,743.28,2023-01-01 00:13:00,West
S186014,P042,Case,3.0,9.47,28.410000000000004,2023-01-01 00:14:00,Northeast
S186015,P055,Office Chair,5.0,67.62,338.1,2023-01-01 00:15:00,North
S186016,P011,Motherboard,2.0,74.84,149.68,2023-01-01 00:16:00,West
S186017,P090,Case,8.0,62.27,498.16,2023-01-01 00:17:00,West
S186018,P011,Motherboard,1.0,74.84,74.84,2023-01-01 00:18:00,North
S186019,P042,Tablet,3.0,26.68,80.03999999999999,2023-01-01 00:19:00,East
S186020,P042,Case,4.0,9.47,37.88,2023-01-01 00:20:00,West
S186021,P093,Power Supply,4.0,87.66,350.64,2023-01-01 00:21:00,East
S186022,P036,Smartphone,5.0,53.28,266.4,2023-01-01 00:22:00,Northeast
S186023,P047,Tablet,1.0,77.22,77.22,2023-01-01 00:23:00,Southwest
S186024,P019,Keyboard,8.0,74.09,592.72,2023-01-01 00:24:00,South
S186025,P069,Processor,6.0,81.55,489.29999999999995,2023-01-01 00:25:00,West
S186026,P048,External Hard Drive,8.0,54.23,433.84,2023-01-01 00:26:00,North
S186027,P061,Smartwatch,1.0,5.91,5.91,2023-01-01 00:27:00,Northeast
S186028,P064,Monitor,1.0,64.39,64.39,2023-01-01 00:28:00,Northwest
S186029,P061,Graphics Card,8.0,24.77,198.16,2023-01-01 00:29:00,South
S186030,P096,Charger,2.0,55.81,111.62,2023-01-01 00:30:00,Southwest
S186031,P085,Motherboard,6.0,92.32,553.92,2023-01-01 00:31:00,East
S186032,P047,Printer,2.0,53.17,106.34,2023-01-01 00:32:00,North
S186033,P045,Laptop,2.0,16.25,32.5,2023-01-01 00:33:00,Central
S186034,P035,Smartwatch,9.0,10.02,90.17999999999999,2023-01-01 00:34:00,East
S186035,P036,Cooling Fan,3.0,63.54,190.62,2023-01-01 00:35:00,Southeast
S186036,P042,Case,1.0,9.47,9.47,2023-01-01 00:36:00,West
S186037,P047,Tablet,3.0,77.22,231.66,2023-01-01 00:37:00,West
S186038,P061,Cooling Fan,1.0,22.48,22.48,2023-01-01 00:38:00,East
S186039,P039,Monitor,8.0,98.24,785.92,2023-01-01 00:39:00,Southeast
S186040,P039,Speaker,2.0,52.71,105.42,2023-01-01 00:40:00,Southwest
S186041,P091,Memory Card,4.0,17.21,68.84,2023-01-01 00:41:00,Northeast
S186042,P084,Cooling Fan,8.0,18.61,148.88,2023-01-01 00:42:00,Central
S186043,P038,Router,3.0,41.42,124.26,2023-01-01 00:43:00,Central
S186044,P073,Keyboard,3.0,88.35,265.04999999999995,2023-01-01 00:44:00,East
S186045,P011,Motherboard,6.0,74.84,449.04,2023-01-01 00:45:00,Northeast
S186046,P011,Motherboard,3.0,74.84,224.52,2023-01-01 00:46:00,Southwest
S186047,P077,Smartwatch,5.0,30.65,153.25,2023-01-01 00:47:00,West
S186048,P096,Charger,4.0,55.81,223.24,2023-01-01 00:48:00,South
S186049,P064,Monitor,8.0,64.39,515.12,2023-01-01 00:49:00,Northeast
S186050,P004,Case,2.0,26.55,53.1,2023-01-01 00:50:00,South
S186051,P028,Processor,9.0,6.13,55.17,2023-01-01 00:51:00,South
S186052,P091,Keyboard,6.0,61.6,369.6,2023-01-01 00:52:00,North
S186053,P030,Headphones,3.0,53.25,159.75,2023-01-01 00:53:00,Central
S186054,P061,Cooling Fan,5.0,22.48,112.4,2023-01-01 00:54:00,Northwest
S186055,P010,Mouse,9.0,83.66,752.9399999999999,2023-01-01 00:55:00,Northwest
S186056,P010,Memory Card,4.0,29.2,116.8,2023-01-01 00:56:00,East
S186057,P044,Laptop,4.0,21.88,87.52,2023-01-01 00:57:00,East
S186058,P034,Camera,1.0,61.47,61.47,2023-01-01 00:58:00,Southwest
S186059,P057,Processor,8.0,11.26,90.08,2023-01-01 00:59:00,Southeast
S186060,P045,Laptop,5.0,16.25,81.25,2023-01-01 01:00:00,Southeast
S186061,P039,Tablet,6.0,92.91,557.46,2023-01-01 01:01:00,West
S186062,P077,Smartwatch,1.0,30.65,30.65,2023-01-01 01:02:00,Central
S186063,P073,Keyboard,1.0,88.35,88.35,2023-01-01 01:03:00,Northwest
S186064,P036,Cooling Fan,5.0,63.54,317.7,2023-01-01 01:04:00,Northeast
S186065,P012,Cooling Fan,8.0,77.17,617.36,2023-01-01 01:05:00,Central
S186066,P004,Case,2.0,26.55,53.1,2023-01-01 01:06:00,Southwest
S186067,P061,Graphics Card,5.0,24.77,123.85,2023-01-01 01:07:00,Northeast
S186068,P036,Cooling Fan,6.0,63.54,381.24,2023-01-01 01:08:00,East
S186069,P066,External Hard Drive,5.0,89.28,446.4,2023-01-01 01:09:00,South
S186070,P064,Monitor,8.0,64.39,515.12,2023-01-01 01:10:00,West
S186071,P042,Tablet,5.0,26.68,133.4,2023-01-01 01:11:00,Northwest
