sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S006000,P039,Speaker,4.0,52.71,210.84,2021-01-01 00:00:00,Southeast
S006001,P015,Router,4.0,71.26,285.04,2021-01-01 00:01:00,North
S006002,P091,Graphics Card,5.0,59.5,297.5,2021-01-01 00:02:00,Northwest
S006003,P031,Printer,7.0,30.94,216.58,2021-01-01 00:03:00,West
S006004,P087,Desk Lamp,5.0,50.93,254.65,2021-01-01 00:04:00,Northeast
S006005,P047,Printer,1.0,53.17,53.17,2021-01-01 00:05:00,Central
S006006,P012,Cooling Fan,2.0,77.17,154.34,2021-01-01 00:06:00,East
S006007,P035,Smartwatch,1.0,10.02,10.02,2021-01-01 00:07:00,Northwest
S006008,P004,Desk Lamp,6.0,32.63,195.78000000000003,2021-01-01 00:08:00,Northeast
S006009,P092,RAM,7.0,73.51,514.57,2021-01-01 00:09:00,East
S006010,P096,Speaker,5.0,13.66,68.3,2021-01-01 00:10:00,Northwest
S006011,P087,Router,1.0,79.53,79.53,2021-01-01 00:11:00,Southeast
S006012,P010,Desk Lamp,4.0,75.29,301.16,2021-01-01 00:12:00,Northwest
S006013,P025,Power Supply,3.0,45.08,135.24,2021-01-01 00:13:00,Northwest
S006014,P065,Processor,9.0,77.36,696.24,2021-01-01 00:14:00,East
S006015,P067,Graphics Card,3.0,60.22,180.66,2021-01-01 00:15:00,Northwest
S006016,P025,Power Supply,5.0,45.08,225.39999999999998,2021-01-01 00:16:00,North
S006017,P004,Desk Lamp,3.0,32.63,97.89000000000001,2021-01-01 00:17:00,Southwest
S006018,P039,Monitor,4.0,98.24,392.96,2021-01-01 00:18:00,West
S006019,P011,Motherboard,9.0,74.84,673.5600000000001,2021-01-01 00:19:00,Central
S006020,P001,Camera,1.0,67.13,67.13,2021-01-01 00:20:00,Central
S006021,P094,Mouse,3.0,86.51,259.53000000000003,2021-01-01 00:21:00,South
S006022,P080,Headphones,8.0,46.69,373.52,2021-01-01 00:22:00,Southwest
S006023,P080,Smartphone,5.0,97.09,485.45000000000005,2021-01-01 00:23:00,Southeast
S006024,P057,Processor,9.0,11.26,101.34,2021-01-01 00:24:00,Central
S006025,P039,Speaker,6.0,52.71,316.26,2021-01-01 00:25:00,Central
S006026,P034,Camera,6.0,61.47,368.82,2021-01-01 00:26:00,Northeast
S006027,P039,Speaker,6.0,52.71,316.26,2021-01-01 00:27:00,Northeast
S006028,P077,Smartwatch,4.0,30.65,122.6,2021-01-01 00:28:00,Northwest
S006029,P007,Charger,6.0,56.55,339.29999999999995,2021-01-01 00:29:00,Northeast
S006030,P004,Desk Lamp,6.0,32.63,195.78000000000003,2021-01-01 00:30:00,Northeast
S006031,P093,Monitor,4.0,8.44,33.76,2021-01-01 00:31:00,Southeast
S006032,P069,Processor,,81.55,407.75,2021-01-01 00:32:00,West
S006033,P007,USB Flash Drive,8.0,35.19,281.52,2021-01-01 00:33:00,North
S006034,P061,Cooling Fan,2.0,22.48,44.96,2021-01-01 00:34:00,Southwest
S006035,P039,Monitor,1.0,98.24,98.24,2021-01-01 00:35:00,Central
S006036,P096,Speaker,8.0,13.66,109.28,2021-01-01 00:36:00,Southwest
S006037,P042,Case,6.0,9.47,56.82000000000001,2021-01-01 00:37:00,Central
