sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S108000,P048,External Hard Drive,2.0,54.23,108.46,2022-01-01 00:00:00,Central
S108001,P055,Office Chair,3.0,67.62,202.86,2022-01-01 00:01:00,Central
S108002,P048,Case,2.0,13.81,27.62,2022-01-01 00:02:00,Southwest
S108003,P092,Monitor,5.0,31.31,156.54999999999998,2022-01-01 00:03:00,West
S108004,P064,Monitor,3.0,64.39,193.17000000000002,2022-01-01 00:04:00,Southeast
S108005,P080,Smartphone,4.0,97.09,388.36,2022-01-01 00:05:00,Southeast
S108006,P087,Desk Lamp,1.0,50.93,50.93,2022-01-01 00:06:00,East
S108007,P040,Charger,2.0,93.89,187.78,2022-01-01 00:07:00,Northeast
S108008,P092,RAM,2.0,73.51,147.02,2022-01-01 00:08:00,West
S108009,P087,Router,7.0,79.53,556.71,2022-01-01 00:09:00,Northwest
S108010,P086,Smartphone,9.0,60.55,544.9499999999999,2022-01-01 00:10:00,East
S108011,P001,Camera,5.0,67.13,335.65,2022-01-01 00:11:00,West
S108012,P007,USB Flash Drive,2.0,35.19,70.38,2022-01-01 00:12:00,North
S108013,P077,Smartwatch,2.0,30.65,61.3,2022-01-01 00:13:00,Northwest
S108014,P011,Camera,6.0,82.36,494.15999999999997,2022-01-01 00:14:00,South
S108015,P063,Office Chair,1.0,86.83,,2022-01-01 00:15:00,South
S108016,P094,Mouse,2.0,86.51,173.02,2022-01-01 00:16:00,Northeast
S108017,P007,Speaker,2.0,31.42,62.84,2022-01-01 00:17:00,West
S108018,P080,Smartphone,9.0,97.09,873.8100000000001,2022-01-01 00:18:00,West
S108019,P001,Camera,7.0,67.13,469.90999999999997,2022-01-01 00:19:00,North
S108020,P091,Memory Card,8.0,17.21,137.68,2022-01-01 00:20:00,Southeast
S108021,P064,USB Flash Drive,3.0,55.16,165.48,2022-01-01 00:21:00,Northeast
S108022,P048,External Hard Drive,2.0,54.23,108.46,2022-01-01 00:22:00,Southeast
S108023,P095,Graphics Card,3.0,7.4,22.200000000000003,2022-01-01 00:23:00,Northeast
S108024,P077,Smartwatch,7.0,30.65,214.54999999999998,2022-01-01 00:24:00,Southeast
S108025,P007,Charger,2.0,56.55,113.1,2022-01-01 00:25:00,West
S108026,P036,Cooling Fan,8.0,63.54,508.32,2022-01-01 00:26:00,West
S108027,P015,Router,1.0,71.26,71.26,2022-01-01 00:27:00,Central
S108028,P012,USB Flash Drive,3.0,10.06,30.18,2022-01-01 00:28:00,Northeast
S108029,P081,Printer,8.0,12.94,103.52,2022-01-01 00:29:00,East
S108030,P031,Printer,6.0,30.94,185.64000000000001,2022-01-01 00:30:00,Northwest
S108031,P071,Desk Lamp,3.0,86.66,259.98,2022-01-01 00:31:00,North
S108032,P081,Headphones,7.0,71.34,499.38,2022-01-01 00:32:00,North
S108033,P013,Smartwatch,3.0,97.97,293.90999999999997,2022-01-01 00:33:00,Northwest
S108034,P081,Printer,7.0,12.94,90.58,2022-01-01 00:34:00,Northeast
S108035,P080,Smartphone,3.0,97.09,291.27,2022-01-01 00:35:00,Southwest
S108036,P048,Case,3.0,13.81,41.43,2022-01-01 00:36:00,Northeast
S108037,P092,Motherboard,8.0,54.24,433.92,2022-01-01 00:37:00,Central
S108038,P012,USB Flash Drive,5.0,10.06,50.300000000000004,2022-01-01 00:38:00,North
S108039,P069,Processor,1.0,81.55,81.55,2022-01-01 00:39:00,West
S108040,P080,Smartphone,8.0,97.09,776.72,2022-01-01 00:40:00,Southwest
S108041,P057,Processor,3.0,11.26,33.78,2022-01-01 00:41:00,Northeast
S108042,P042,Case,1.0,9.47,9.47,2022-01-01 00:42:00,Northeast
S108043,P061,Cooling Fan,5.0,22.48,112.4,2022-01-01 00:43:00,North
S108044,P087,Desk Lamp,8.0,50.93,407.44,2022-01-01 00:44:00,South
S108045,P039,Tablet,5.0,92.91,464.54999999999995,2022-01-01 00:45:00,Central
S108046,P094,Motherboard,7.0,58.66,410.62,2022-01-01 00:46:00,East
S108047,P034,Camera,7.0,61.47,430.28999999999996,2022-01-01 00:47:00,West
S108048,P082,Router,4.0,73.65,294.6,2022-01-01 00:48:00,Central
S108049,P063,Office Chair,1.0,86.83,86.83,2022-01-01 00:49:00,Southeast
S108050,P036,Cooling Fan,2.0,63.54,127.08,2022-01-01 00:50:00,Central
S108051,P080,Headphones,7.0,46.69,326.83,2022-01-01 00:51:00,Northeast
S108052,P038,Router,5.0,41.42,207.10000000000002,2022-01-01 00:52:00,East
S108053,P043,Power Supply,2.0,40.05,80.1,2022-01-01 00:53:00,North
S108054,P047,Tablet,5.0,77.22,386.1,2022-01-01 00:54:00,Northwest
S108055,P099,External Hard Drive,1.0,52.15,52.15,2022-01-01 00:55:00,North
S108056,P078,Memory Card,2.0,19.21,38.42,2022-01-01 00:56:00,Southwest
S108057,P091,Graphics Card,4.0,59.5,238.0,2022-01-01 00:57:00,Northeast
S108058,P061,Graphics Card,5.0,24.77,123.85,2022-01-01 00:58:00,East
S108059,P015,Router,8.0,71.26,570.08,2022-01-01 00:59:00,North
S108060,P061,Smartwatch,2.0,5.91,11.82,2022-01-01 01:00:00,North
S108061,P080,Smartphone,2.0,97.09,194.18,2022-01-01 01:01:00,South
S108062,P011,Camera,7.0,82.36,576.52,2022-01-01 01:02:00,North
