sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S198000,P030,Headphones,4.0,53.25,213.0,2023-01-01 00:00:00,East
S198001,P096,Speaker,9.0,13.66,122.94,2023-01-01 00:01:00,Central
S198002,P087,Router,5.0,79.53,397.65,2023-01-01 00:02:00,Southeast
S198003,P092,Motherboard,3.0,54.24,162.72,2023-01-01 00:03:00,East
S198004,P010,Mouse,4.0,83.66,334.64,2023-01-01 00:04:00,Southeast
S198005,P003,Printer,6.0,73.34,440.04,2023-01-01 00:05:00,Central
S198006,P055,RAM,7.0,73.16,512.12,2023-01-01 00:06:00,Southwest
S198007,P077,Speaker,5.0,42.61,213.05,2023-01-01 00:07:00,West
S198008,P099,External Hard Drive,3.0,52.15,156.45,2023-01-01 00:08:00,Southwest
S198009,P067,Graphics Card,2.0,60.22,120.44,2023-01-01 00:09:00,Northwest
S198010,P074,Tablet,2.0,72.89,145.78,2023-01-01 00:10:00,North
S198011,P086,Charger,9.0,83.22,748.98,2023-01-01 00:11:00,West
S198012,P007,USB Flash Drive,3.0,35.19,105.57,2023-01-01 00:12:00,Southeast
S198013,P065,Processor,8.0,77.36,618.88,2023-01-01 00:13:00,West
S198014,P061,Smartwatch,2.0,5.91,11.82,2023-01-01 00:14:00,Southwest
S198015,P047,Tablet,3.0,77.22,231.66,2023-01-01 00:15:00,Southwest
S198016,P086,Charger,5.0,83.22,416.1,2023-01-01 00:16:00,East
S198017,P007,Charger,1.0,56.55,56.55,2023-01-01 00:17:00,West
S198018,P084,Cooling Fan,1.0,18.61,18.61,2023-01-01 00:18:00,Southeast
S198019,P039,Speaker,2.0,52.71,105.42,2023-01-01 00:19:00,Southeast
S198020,P064,Monitor,9.0,64.39,579.51,2023-01-01 00:20:00,West
S198021,P065,Processor,7.0,77.36,541.52,2023-01-01 00:21:00,West
S198022,P069,External Hard Drive,1.0,6.56,6.56,2023-01-01 00:22:00,West
S198023,P096,Speaker,7.0,13.66,95.62,2023-01-01 00:23:00,Northeast
S198024,P082,Router,1.0,73.65,73.65,2023-01-01 00:24:00,Northeast
S198025,P058,RAM,4.0,32.4,129.6,2023-01-01 00:25:00,Southeast
S198026,P028,Processor,5.0,6.13,30.65,2023-01-01 00:26:00,West
S198027,P047,Printer,3.0,53.17,159.51,2023-01-01 00:27:00,East
S198028,P067,Office Chair,5.0,62.64,313.2,2023-01-01 00:28:00,Southwest
S198029,P035,Smartwatch,4.0,10.02,40.08,2023-01-01 00:29:00,East
