sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S084000,P019,Keyboard,9.0,74.09,666.8100000000001,2022-01-01 00:00:00,Northwest
S084001,P065,Processor,8.0,77.36,618.88,2022-01-01 00:01:00,Southwest
S084002,P085,Motherboard,2.0,92.32,184.64,2022-01-01 00:02:00,Northeast
S084003,P066,External Hard Drive,6.0,89.28,535.6800000000001,2022-01-01 00:03:00,South
S084004,P046,Camera,6.0,93.21,559.26,2022-01-01 00:04:00,Northeast
S084005,P099,External Hard Drive,3.0,52.15,156.45,2022-01-01 00:05:00,Northwest
S084006,P011,USB Flash Drive,3.0,84.94,254.82,2022-01-01 00:06:00,South
S084007,P096,Charger,5.0,55.81,279.05,2022-01-01 00:07:00,Northeast
S084008,P001,Camera,1.0,67.13,67.13,2022-01-01 00:08:00,Southeast
S084009,P010,Desk Lamp,1.0,75.29,75.29,2022-01-01 00:09:00,Southwest
S084010,P011,Camera,6.0,82.36,494.15999999999997,2022-01-01 00:10:00,Central
S084011,P042,Tablet,4.0,26.68,106.72,2022-01-01 00:11:00,South
S084012,P084,Cooling Fan,9.0,18.61,167.49,2022-01-01 00:12:00,South
S084013,P066,External Hard Drive,9.0,89.28,803.52,2022-01-01 00:13:00,East
S084014,P093,Monitor,8.0,8.44,67.52,2022-01-01 00:14:00,Southeast
S084015,P028,Processor,8.0,6.13,49.04,2022-01-01 00:15:00,West
S084016,P096,Charger,7.0,55.81,390.67,2022-01-01 00:16:00,Northeast
S084017,P096,Charger,5.0,55.81,279.05,2022-01-01 00:17:00,Southwest
S084018,P061,Smartwatch,8.0,5.91,47.28,2022-01-01 00:18:00,Central
S084019,P090,Case,5.0,62.27,311.35,2022-01-01 00:19:00,West
S084020,P087,Desk Lamp,4.0,50.93,203.72,2022-01-01 00:20:00,South
S084021,P039,Monitor,5.0,98.24,491.2,2022-01-01 00:21:00,Southeast
S084022,P099,Laptop,9.0,73.65,662.85,2022-01-01 00:22:00,Southeast
S084023,P045,Laptop,9.0,16.25,146.25,2022-01-01 00:23:00,Southwest
S084024,P012,Cooling Fan,3.0,77.17,231.51,2022-01-01 00:24:00,North
S084025,P004,Desk Lamp,1.0,32.63,32.63,2022-01-01 00:25:00,Northwest
S084026,P092,Monitor,6.0,31.31,187.85999999999999,2022-01-01 00:26:00,Northeast
S084027,P092,Monitor,8.0,31.31,250.48,2022-01-01 00:27:00,South
S084028,P004,Case,8.0,26.55,212.4,2022-01-01 00:28:00,West
S084029,P092,RAM,2.0,73.51,147.02,2022-01-01 00:29:00,Central
S084030,P067,Graphics Card,9.0,60.22,541.98,2022-01-01 00:30:00,North
S084031,P095,Graphics Card,1.0,7.4,7.4,2022-01-01 00:31:00,Northeast
S084032,P094,Motherboard,8.0,58.66,469.28,2022-01-01 00:32:00,Northwest
S084033,P013,Smartwatch,8.0,97.97,783.76,2022-01-01 00:33:00,Northeast
S084034,P061,Graphics Card,3.0,24.77,74.31,2022-01-01 00:34:00,Southeast
S084035,P080,Headphones,7.0,46.69,326.83,2022-01-01 00:35:00,Northwest
S084036,P047,Tablet,7.0,77.22,540.54,2022-01-01 00:36:00,Northeast
S084037,P007,USB Flash Drive,9.0,35.19,316.71,,Southeast
S084038,P055,RAM,3.0,73.16,219.48,2022-01-01 00:38:00,Northeast
S084039,P003,Printer,9.0,73.34,660.0600000000001,2022-01-01 00:39:00,Southeast
S084040,P012,USB Flash Drive,3.0,10.06,30.18,2022-01-01 00:40:00,North
S084041,P025,Power Supply,6.0,45.08,270.48,2022-01-01 00:41:00,Southwest
S084042,P039,Tablet,3.0,92.91,278.73,2022-01-01 00:42:00,East
S084043,P086,Charger,1.0,83.22,83.22,2022-01-01 00:43:00,West
S084044,P092,Motherboard,4.0,54.24,216.96,2022-01-01 00:44:00,East
S084045,P095,Graphics Card,7.0,7.4,51.800000000000004,2022-01-01 00:45:00,South
S084046,P007,Speaker,3.0,31.42,94.26,2022-01-01 00:46:00,South
S084047,P069,External Hard Drive,7.0,6.56,45.919999999999995,2022-01-01 00:47:00,Northeast
S084048,P093,Monitor,5.0,8.44,42.199999999999996,2022-01-01 00:48:00,Southeast
S084049,P078,Smartphone,7.0,71.88,503.15999999999997,2022-01-01 00:49:00,Northeast
S084050,P010,Desk Lamp,3.0,75.29,225.87,2022-01-01 00:50:00,Southeast
S084051,P061,Smartwatch,6.0,5.91,35.46,2022-01-01 00:51:00,East
S084052,P064,Monitor,8.0,64.39,515.12,2022-01-01 00:52:00,Southeast
S084053,P085,Motherboard,8.0,92.32,738.56,2022-01-01 00:53:00,North
S084054,P010,Mouse,5.0,83.66,418.29999999999995,2022-01-01 00:54:00,East
S084055,P069,External Hard Drive,6.0,6.56,39.36,2022-01-01 00:55:00,Southeast
S084056,P096,Headphones,6.0,40.98,245.88,2022-01-01 00:56:00,South
