sale_id,product_id,product_name,quantity,price,total_amount,sale_date,region
S114000,P082,Router,5.0,73.65,368.25,2022-01-01 00:00:00,East
S114001,P046,Camera,6.0,93.21,559.26,2022-01-01 00:01:00,Northwest
S114002,P031,Printer,2.0,30.94,61.88,2022-01-01 00:02:00,West
S114003,P077,Speaker,7.0,42.61,298.27,2022-01-01 00:03:00,South
S114004,P057,Processor,5.0,11.26,56.3,2022-01-01 00:04:00,East
S114005,P012,Cooling Fan,3.0,77.17,231.51,2022-01-01 00:05:00,Southeast
S114006,P007,Charger,3.0,56.55,169.64999999999998,2022-01-01 00:06:00,Northeast
S114007,P039,Tablet,9.0,92.91,836.1899999999999,2022-01-01 00:07:00,Central
S114008,P080,Headphones,2.0,46.69,93.38,2022-01-01 00:08:00,North
S114009,P061,Cooling Fan,3.0,22.48,67.44,2022-01-01 00:09:00,Southeast
S114010,P010,Desk Lamp,3.0,75.29,225.87,2022-01-01 00:10:00,East
S114011,P066,External Hard Drive,8.0,89.28,714.24,2022-01-01 00:11:00,Southeast
S114012,P085,Motherboard,3.0,92.32,276.96,2022-01-01 00:12:00,North
S114013,P092,RAM,9.0,73.51,661.59,2022-01-01 00:13:00,Central
S114014,P099,External Hard Drive,7.0,52.15,365.05,2022-01-01 00:14:00,West
S114015,P081,Headphones,8.0,71.34,570.72,2022-01-01 00:15:00,Northwest
S114016,P061,Smartwatch,9.0,5.91,53.19,2022-01-01 00:16:00,Southwest
S114017,P012,Cooling Fan,5.0,77.17,385.85,2022-01-01 00:17:00,East
S114018,P074,Tablet,6.0,72.89,437.34000000000003,2022-01-01 00:18:00,South
S114019,P001,Camera,6.0,67.13,402.78,2022-01-01 00:19:00,East
S114020,P036,Cooling Fan,2.0,63.54,127.08,2022-01-01 00:20:00,West
S114021,P092,RAM,7.0,73.51,514.57,2022-01-01 00:21:00,Southwest
S114022,P064,Monitor,6.0,64.39,386.34000000000003,2022-01-01 00:22:00,Northwest
S114023,P010,Memory Card,9.0,29.2,262.8,2022-01-01 00:23:00,North
S114024,P086,Charger,4.0,83.22,332.88,2022-01-01 00:24:00,Northwest
S114025,P099,Laptop,8.0,73.65,589.2,2022-01-01 00:25:00,Central
S114026,P039,Speaker,4.0,52.71,210.84,2022-01-01 00:26:00,South
S114027,P010,Desk Lamp,6.0,75.29,451.74,2022-01-01 00:27:00,North
